meteorology.meteorological_service.tropical_cyclone_categories	"Tropical Cyclone Categories"
meteorology.tropical_cyclone.affected_areas	"Affected areas"
meteorology.tropical_cyclone.category	"Category"
meteorology.tropical_cyclone.damages	"Damages"
meteorology.tropical_cyclone.direct_fatalities	"Direct fatalities"
meteorology.tropical_cyclone.dissipated	"Dissipated"
meteorology.tropical_cyclone.formed	"Formed"
meteorology.tropical_cyclone.highest_winds	"Highest winds"
meteorology.tropical_cyclone.indirect_fatalities	"Indirect fatalities"
meteorology.tropical_cyclone.lowest_pressure	"Lowest Pressure"
meteorology.tropical_cyclone.total_fatalities	"Total fatalities"
meteorology.tropical_cyclone.tropical_cyclone_season	"Season"
meteorology.tropical_cyclone_category.Beaufort_scale	"Beaufort Force"
meteorology.tropical_cyclone_category.max_storm_surge	"Maximum storm surge"
meteorology.tropical_cyclone_category.max_wind_speed	"Maximum Wind Speed (sustained)"
meteorology.tropical_cyclone_category.maximum_wind_speed_gust_km_h	"Maximum Wind Speed (gust)"
meteorology.tropical_cyclone_category.meteorological_service	"Meteorological service"
meteorology.tropical_cyclone_category.min_storm_surge	"Minimum storm surge"
meteorology.tropical_cyclone_category.min_wind_speed	"Minimum Wind Speed (sustained)"
meteorology.tropical_cyclone_category.minimum_wind_speed_gust_km_h	"Minimum Wind Speed (gust)"
meteorology.tropical_cyclone_category.tropical_cyclones	"Tropical cyclones"
meteorology.tropical_cyclone_season.first_storm_formed	"First storm formed"
meteorology.tropical_cyclone_season.last_storm_dissipated	"Last storm dissipated"
meteorology.tropical_cyclone_season.major_storms	"Major storms (cat. 3 or higher)"
meteorology.tropical_cyclone_season.strongest_storm	"Strongest storm"
meteorology.tropical_cyclone_season.total_damages	"Total damages"
meteorology.tropical_cyclone_season.total_fatalities	"Total fatalities"
meteorology.tropical_cyclone_season.total_storms	"Total storms"
meteorology.tropical_cyclone_season.tropical_cyclones	"Tropical cyclones"
metropolitan_transit.transit_agency.systems	"Transit Systems"
metropolitan_transit.transit_line.alternate_lines	"Includes Alternate Lines"
metropolitan_transit.transit_line.daily_riders	"Daily Riders"
metropolitan_transit.transit_line.primary_line	"Alternate Of Primary Line"
metropolitan_transit.transit_line.service_hours	"Service Hours"
metropolitan_transit.transit_line.service_type	"Mode Of Transit"
metropolitan_transit.transit_line.stops	"Stops On Line"
metropolitan_transit.transit_line.terminuses	"Terminuses"
metropolitan_transit.transit_line.transit_system	"Transit System"
metropolitan_transit.transit_line.vehicle_types	"Vehicle Categories"
metropolitan_transit.transit_service_type.transit_lines	"Transit lines"
metropolitan_transit.transit_service_type.transit_systems	"Transit systems"
metropolitan_transit.transit_stop.terminus_for_lines	"Terminus For Lines"
metropolitan_transit.transit_stop.transit_lines	"Transit Lines"
metropolitan_transit.transit_system.agency	"Transit Agency"
metropolitan_transit.transit_system.area_served	"Area Served"
metropolitan_transit.transit_system.daily_riders	"Daily Riders"
metropolitan_transit.transit_system.inception	"Inception"
metropolitan_transit.transit_system.system_length	"System length"
metropolitan_transit.transit_system.transit_lines	"Transit Lines"
metropolitan_transit.transit_system.transit_service_types	"Transit service types"
metropolitan_transit.transit_vehicle.transit_lines	"Transit lines"
military.armed_force.military_combatant	"Military combatant"
military.armed_force.military_posts	"Military posts"
military.armed_force.personnel	"Personnel"
military.armed_force.sub_division_of	"Sub-division of"
military.armed_force.sub_divisions	"Sub-divisions"
military.armed_force.units	"Units"
military.casualties.combatant	"Combatant"
military.casualties.estimated_by	"Estimated by"
military.casualties.lower_estimate	"Estimate"
military.casualties.military_conflict	"Military Conflict"
military.casualties.type_of_casualties	"Type Of Casualties"
military.casualties.upper_estimate	"Upper Estimate"
military.casualties_type.conflicts	"Conflicts"
military.force_strength.combatant	"Combatant"
military.force_strength.date	"Date"
military.force_strength.force_size	"Force Size"
military.force_strength.maximum_force_size	"Maximum Force Size"
military.force_strength.military_conflict	"Military Conflict"
military.force_strength.resource	"Resource"
military.military_combatant.armed_forces	"Armed forces"
military.military_combatant.belongs_to_combatant_group	"Belongs To Combatant Group"
military.military_combatant.casualties	"Casualties"
military.military_combatant.force_deployments	"Force Deployments"
military.military_combatant.includes_allies	"Includes Allies"
military.military_combatant.military_commanders	"Military Commanders"
military.military_combatant.military_conflicts	"Military Conflicts"
military.military_combatant_group.combatants	"Combatants"
military.military_combatant_group.conflict	"Conflict"
military.military_command.military_combatant	"Military Combatant"
military.military_command.military_commander	"Military Commander"
military.military_command.military_conflict	"Military Conflict"
military.military_commander.military_commands	"Military Commands"
military.military_conflict.casualties	"Casualties"
military.military_conflict.combatants	"Combatants"
military.military_conflict.commanders	"Commanders"
military.military_conflict.force_strengths	"Force Strengths"
military.military_conflict.locations	"Locations"
military.military_conflict.military_personnel_involved	"Military personnel involved"
military.military_person.participated_in_conflicts	"Participated in conflicts"
military.military_person.postings	"Postings"
military.military_person.served_aboard	"Service history (Naval)"
military.military_person.service	"Service"
military.military_post.people_posted_here	"People posted here"
military.military_post.used_by_armed_forces	"Used by armed forces"
military.military_post_use.armed_force	"Armed force"
military.military_post_use.from_date	"From date"
military.military_post_use.military_post	"Military post"
military.military_post_use.to_date	"To date"
military.military_posting.from_date	"From date"
military.military_posting.person	"Person"
military.military_posting.post	"Post"
military.military_posting.to_date	"To date"
military.military_resource.conflicts	"Conflicts"
military.military_service.from_date	"From date"
military.military_service.military_force	"Military Force"
military.military_service.military_person	"Military Person"
military.military_service.rank	"Rank"
military.military_service.to_date	"To date"
military.military_service.unit	"Unit"
military.military_unit.armed_force	"Armed force"
military.military_unit.formed	"Formed"
military.military_unit.place_of_origin	"Place of origin"
military.military_unit.servicemembers	"Service members"
military.military_unit.unit_size	"Unit size designation"
military.military_unit_place_of_origin.military_units	"Military units"
military.military_unit_size.app_6a_symbol	"APP-6A symbol"
military.military_unit_size.commanded_by_rank	"Commanded by rank"
military.military_unit_size.strength_personnel	"Strength (personnel)"
military.military_unit_size.units_of_this_type	"Units of this type"
military.rank.used_by_services	"Servicemembers"
music.album.acquire_webpage	"Buy or download Web page"
music.album.album_content_type	"Album content type"
music.album.artist	"Artist"
music.album.compositions	"Compositions"
music.album.contributor	"Musical contributions"
music.album.featured_artists	"Featured artists"
music.album.genre	"Genre"
music.album.primary_release	"Primary release"
music.album.release_date	"Initial release date"
music.album.release_type	"Release type"
music.album.releases	"Releases"
music.album.supporting_tours	"Supporting tours"
music.album.track_emql	"Tracks"
music.album_content_type.albums	"Albums"
music.album_release_type.albums	"Albums"
music.arrangement.arrangement_of	"Arrangement of"
music.artist.acquire_webpage	"Web Page for Music"
music.artist.active_end	"Active as Musical Artist (end)"
music.artist.active_start	"Active as Musical Artist (start)"
music.artist.album	"Albums"
music.artist.concert_tours	"Concert Tours"
music.artist.concerts	"Concerts"
music.artist.contribution	"Album Contributions"
music.artist.genre	"Musical Genres"
music.artist.home_page	"Musical Artist Home Page"
music.artist.label	"Record Labels"
music.artist.origin	"Place Musical Career Began"
music.artist.supporting_artists	"Supporting artists"
music.artist.track	"Recordings"
music.artist.track_contributions	"Recording contributions"
music.artist.tribute_acts	"Tribute acts"
music.composer.compositions	"Works Composed"
music.composition.arrangements	"Arrangements"
music.composition.composer	"Composer"
music.composition.date_completed	"Date completed"
music.composition.date_of_first_performance	"Date of first performance"
music.composition.form	"Kind of composition"
music.composition.includes	"Includes"
music.composition.language	"Language"
music.composition.lyricist	"Lyricist"
music.composition.lyrics_website	"Lyrics Website"
music.composition.musical_key	"Key"
music.composition.part_of	"Part of"
music.composition.place_composed	"Place(s) composed"
music.composition.place_of_first_performance	"Place of first performance"
music.composition.recorded_as_album	"Recorded as album"
music.composition.recordings	"Recorded versions"
music.composition.subjects	"Subjects"
music.compositional_form.compositions	"Compositions"
music.compositional_form.subforms	"Sub-forms"
music.compositional_form.superforms	"Super-forms"
music.concert.concert_recording	"Concert Recording"
music.concert.concert_tour	"Concert Tour"
music.concert.concert_video	"Concert Video"
music.concert.cost	"Cost"
music.concert.end_date	"End Date"
music.concert.performances	"Performances"
music.concert.set_list	"Set List"
music.concert.start_date	"Start Date"
music.concert.venue	"Venue"
music.concert_film.concert	"Concert"
music.concert_film.concert_tour	"Concert Tour"
music.concert_performance.artist	"Artist"
music.concert_performance.band_members	"Band Members"
music.concert_performance.concert	"Concert"
music.concert_performance.performance_role	"Performance Role"
music.concert_performance_role.performances	"Performances"
music.concert_set_list.artist	"Artist"
music.concert_set_list.concert	"Concert"
music.concert_set_list.guest_artist	"Guest Artist"
music.concert_set_list.song	"Song"
music.concert_tour.album_or_release_supporting	"Album or Release Supporting"
music.concert_tour.artist	"Artist"
music.concert_tour.concert_films_or_videos	"Concert Films or Videos"
music.concert_tour.concerts	"Concerts"
music.concert_tour.gross_proceeds	"Gross Proceeds"
music.concert_tour.live_recordings	"Live Recordings"
music.concert_tour.tour_manager	"Tour Manager"
music.conducted_ensemble.conductors	"Conductors"
music.conducting_tenure.conductor	"Conductor"
music.conducting_tenure.ensemble	"Ensemble"
music.conducting_tenure.from	"From"
music.conducting_tenure.to	"To"
music.conductor.groups	"Ensembles Conducted"
music.conductor.operas_conducted	"Operas Conducted"
music.engineer.releases_engineered	"Releases engineered"
music.engineer.tracks_engineered	"Recordings engineered"
music.featured_artist.albums	"Albums"
music.featured_artist.recordings	"Recordings"
music.genre.albums	"Albums"
music.genre.artists	"Artists"
music.genre.parent_genre	"Parent genres"
music.genre.recordings	"Recordings"
music.genre.subgenre	"Subgenres"
music.group_member.artists_supported	"Artists supported"
music.group_member.instruments_played	"Instruments Played"
music.group_member.membership	"Member of"
music.group_member.vocal_range	"Vocal Range"
music.group_membership.end	"Period (end)"
music.group_membership.group	"Group"
music.group_membership.member	"Member"
music.group_membership.role	"Roles"
music.group_membership.start	"Period (start)"
music.guitar.brand	"Brand"
music.guitar.guitarists	"Guitarists"
music.guitarist.guitars_played	"Guitars Played"
music.instrument.family	"Family"
music.instrument.instrumentalists	"Instrumentalists"
music.instrument.variation	"Variations"
music.live_album.concert	"Concert"
music.live_album.concert_tour	"Concert tour"
music.lyricist.lyrics_written	"Lyrics Written"
music.multipart_release.components	"Components"
music.music_video.artist	"Artist"
music.music_video.choreographer	"Choreographer"
music.music_video.crew	"Crew"
music.music_video.directed_by	"Directed by"
music.music_video.initial_release_date	"Initial release date"
music.music_video.music_video_genre	"Music video genre"
music.music_video.music_video_song	"Song"
music.music_video.music_video_subject	"Music video subject"
music.music_video.performances	"Performances"
music.music_video_character.portrayed_in_music_videos	"Portrayed in music videos"
music.music_video_choreographer.music_videos_choreographed	"Music videos choreographed"
music.music_video_crewmember.music_video_productions_crewed	"Music video productions crewed"
music.music_video_director.music_videos_directed	"Music videos directed"
music.music_video_genre.music_videos_of_this_genre	"Music videos of this genre"
music.music_video_gig.crewmember	"Crewmember"
music.music_video_gig.music_video	"Music video"
music.music_video_gig.music_video_crew_production_role	"Music video crew production role"
music.music_video_job.music_videos_with_this_crew_job	"Music videos with this crew job"
music.music_video_performance.music_video	"Music video"
music.music_video_performance.music_video_character	"Music video character"
music.music_video_performance.music_video_performer	"Music video performer"
music.music_video_performance.performance_note	"Performance note"
music.music_video_performance.special_music_video_performance_type	"Special music video performance type"
music.music_video_performer.music_video_performances	"Music video performances"
music.music_video_subject.subject_in_these_music_videos	"Subject in these music videos"
music.musical_group.member	"Members Of Musical Group"
music.musical_tribute_act.tribute_of	"Tribute of"
music.musician_profession.instrument	"Instrument"
music.opera_singer.opera_roles	"Opera Roles"
music.opera_singer.voice_type	"Voice Type"
music.performance_role.guest_performances	"Guest Performances"
music.performance_role.regular_performances	"Regular Performances"
music.performance_role.track_performances	"Recording performances"
music.performance_venue.concerts	"Concerts"
music.producer.releases_produced	"Releases produced"
music.producer.tracks_produced	"Recordings produced"
music.record_label.artist	"Artists"
music.record_label.releases	"Releases"
music.recording.acquire_webpage	"Buy or download Web page"
music.recording.artist	"Recorded by"
music.recording.canonical_version	"Canonical version"
music.recording.contributions	"Contributions"
music.recording.date	"Date Recorded"
music.recording.engineer	"Engineer"
music.recording.featured_artists	"Featured artists"
music.recording.genre	"Genre"
music.recording.length	"Length"
music.recording.lyrics_website	"Lyrics Website"
music.recording.place	"Place Recorded"
music.recording.producer	"Producer"
music.recording.recording_cluster	"Recording cluster"
music.recording.releases	"Releases"
music.recording.song	"Recording of Composition"
music.recording.tracks	"Tracks"
music.recording_cluster.primary_recording	"Primary recording"
music.recording_cluster.recordings	"Recordings"
music.recording_contribution.album	"Album"
music.recording_contribution.contributor	"Contributor"
music.recording_contribution.performance_role	"Role"
music.release.album	"Release of"
music.release.catalog_number	"Catalog Number"
music.release.credited_as	"Credited as"
music.release.engineers	"Engineers"
music.release.format	"Format"
music.release.label	"Label"
music.release.length	"Running Time"
music.release.producers	"Producers"
music.release.region	"Region"
music.release.release_date	"Release Date"
music.release.track	"Tracks"
music.release.track_list	"Track list"
music.release_component.package	"Package"
music.release_track.length	"Length"
music.release_track.recording	"Recording"
music.release_track.release	"Release"
music.release_track.track_number	"Track #"
music.single.versions	"Versions"
music.soundtrack.film	"Film"
music.special_music_video_performance_type.special_music_video_performances	"Special music video performances"
music.synthesizer.brand	"Brand"
music.tour_manager.tours_managed	"Tours Managed"
music.track_contribution.contributor	"Contributor"
music.track_contribution.role	"Role"
music.track_contribution.track	"Recording"
music.voice.singers	"Singers"
nytimes.topic.uri	"uri"
olympics.demonstration_event_athlete_relationship.athlete	"Athlete"
olympics.demonstration_event_athlete_relationship.competition	"Competition"
olympics.olympic_athlete.country	"Country"
olympics.olympic_athlete.demonstration_events_competed_in	"Demonstration events competed in"
olympics.olympic_athlete.demonstration_medals_won	"Demonstration medals won"
olympics.olympic_athlete.medals_won	"Events Competed In"
olympics.olympic_athlete_affiliation.athlete	"Athlete"
olympics.olympic_athlete_affiliation.country	"Country"
olympics.olympic_athlete_affiliation.olympics	"Olympics"
olympics.olympic_athlete_affiliation.sport	"Sport"
olympics.olympic_bidding_city.olympics_bid_on	"Olympics bid on"
olympics.olympic_city_bid.bidding_city	"Bidding city"
olympics.olympic_city_bid.olympic_games	"Olympic games"
olympics.olympic_demonstration_competition.competitors	"Competitors"
olympics.olympic_demonstration_competition.event	"Event"
olympics.olympic_demonstration_competition.medalists	"Medalists"
olympics.olympic_demonstration_competition.olympics_contested_as_demonstration	"Olympics contested as demonstration"
olympics.olympic_demonstration_competition.venue	"Venue"
olympics.olympic_demonstration_medal_honor.country	"Country"
olympics.olympic_demonstration_medal_honor.event	"Event"
olympics.olympic_demonstration_medal_honor.medal	"Medal"
olympics.olympic_demonstration_medal_honor.medalist	"Athlete"
olympics.olympic_demonstration_medal_honor.olympics	"Olympics"
olympics.olympic_event.competitions	"Competitions"
olympics.olympic_event.contested_as_demonstration_event	"Contested as demonstration event in"
olympics.olympic_event.demonstration_competitions	"Demonstration competitions"
olympics.olympic_event.olympic_games_contested	"Olympic games contested in"
olympics.olympic_event.sport	"Discipline"
olympics.olympic_event_competition.event	"Event"
olympics.olympic_event_competition.medalists	"Competitors"
olympics.olympic_event_competition.olympic_games_contested	"Olympic games contested"
olympics.olympic_event_competition.venue	"Venue"
olympics.olympic_games.athletes	"Athletes"
olympics.olympic_games.bidding_cities	"Bidding cities"
olympics.olympic_games.competitions	"Competitions"
olympics.olympic_games.demonstration_competitions	"Demonstration competitions"
olympics.olympic_games.demonstration_events	"Demonstration events"
olympics.olympic_games.demonstration_medals_awarded	"Demonstration athletic performances"
olympics.olympic_games.demonstration_sports	"Demonstration sports"
olympics.olympic_games.events	"Events"
olympics.olympic_games.host_city	"Host City"
olympics.olympic_games.mascot	"Mascot"
olympics.olympic_games.medals_awarded	"Athletic Performances"
olympics.olympic_games.number_of_athletes	"Number Of Athletes"
olympics.olympic_games.number_of_countries	"Number Of Nations"
olympics.olympic_games.number_of_events	"Number Of Events"
olympics.olympic_games.participating_countries	"Participating countries"
olympics.olympic_games.sports	"Sports"
olympics.olympic_games.torchbearers	"Torchbearers"
olympics.olympic_games.venues	"Venues"
olympics.olympic_host_city.olympics_hosted	"Olympics hosted"
olympics.olympic_mascot.olympic_games	"Olympic games"
olympics.olympic_medal.medal_winners	"Medal winners"
olympics.olympic_medal_demonstration.medal_winners	"Medal winners"
olympics.olympic_medal_honor.country	"Country"
olympics.olympic_medal_honor.event	"Event"
olympics.olympic_medal_honor.medal	"Medal"
olympics.olympic_medal_honor.medalist	"Athlete"
olympics.olympic_medal_honor.olympics	"Olympics"
olympics.olympic_participating_country.athletes	"Athletes"
olympics.olympic_participating_country.demonstration_medals_won	"Demonstration medals won"
olympics.olympic_participating_country.ioc_code	"IOC Code"
olympics.olympic_participating_country.medals_won	"Athletic performances"
olympics.olympic_participating_country.olympics_participated_in	"Olympics participated in"
olympics.olympic_sport.athletes	"Athletes"
olympics.olympic_sport.events	"Events"
olympics.olympic_sport.games_contested_as_demonstration	"Games contested as demonstration"
olympics.olympic_sport.olympic_games_contested	"Olympic games contested"
olympics.olympic_torch_relay.age	"Age"
olympics.olympic_torch_relay.date	"Date"
olympics.olympic_torch_relay.location	"Location"
olympics.olympic_torch_relay.olympics	"Olympics"
olympics.olympic_torch_relay.torchbearer	"Torchbearer"
olympics.olympic_torch_relay_location.olympics	"Olympics"
olympics.olympic_torchbearer.participation_in_relays	"Participation in Relays"
olympics.olympic_venue.olympic_events_contested_here	"Olympic events contested here"
olympics.olympic_venue.olympic_events_demonstrated_here	"Olympic events demonstrated here"
olympics.olympic_venue.olympic_games_used_in	"Olympic games used in"
opera.librettist.libretti	"Opera libretti written"
opera.opera.characters	"Characters"
opera.opera.composer	"Composer"
opera.opera.date_of_first_performance	"Date of First Performance"
opera.opera.date_written	"Date Written"
opera.opera.genre	"Genre"
opera.opera.language	"Language"
opera.opera.librettist	"Librettist"
opera.opera.premiere_production	"Premiere production"
opera.opera.productions	"Productions"
opera.opera.recordings	"Recordings"
opera.opera_character.operas_appears_in	"Operas appears in"
opera.opera_character.portrayed_by	"Portrayed By (In Operas)"
opera.opera_character_voice.character	"Character"
opera.opera_character_voice.opera	"Opera"
opera.opera_character_voice.voice	"Voice"
opera.opera_company.operas_produced	"Operas Produced"
opera.opera_designer.operas_designed	"Operas Designed"
opera.opera_designer_gig.design_role	"Design Role"
opera.opera_designer_gig.designer	"Designer"
opera.opera_designer_gig.opera	"Opera"
opera.opera_designer_role.designers	"Designers"
opera.opera_director.operas_directed	"Operas Directed"
opera.opera_genre.operas_in_this_genre	"Operas In This Genre"
opera.opera_house.opera_production_venue_relationship	"Opera production venue relationship"
opera.opera_house.productions	"Productions"
opera.opera_producer.operas_produced	"Operas Produced"
opera.opera_production.cast	"Cast"
opera.opera_production.conductor	"Conductor"
opera.opera_production.date_closed	"Date Closed"
opera.opera_production.date_opened	"Date Opened"
opera.opera_production.designers	"Designers"
opera.opera_production.opera	"Opera"
opera.opera_production.opera_production_venue_relationship	"Opera production venue relationship"
opera.opera_production.performed_at	"Performed At"
opera.opera_production.producer	"Producer"
opera.opera_production.producing_company	"Producing Company"
opera.opera_production.production_staff	"Production Staff"
opera.opera_production.recordings	"Recordings"
opera.opera_production.stage_director	"Stage Director"
opera.opera_production_staff.opera_productions	"Opera Productions"
opera.opera_production_staff_gig.from	"From"
opera.opera_production_staff_gig.opera	"Opera"
opera.opera_production_staff_gig.production_role	"Production Role"
opera.opera_production_staff_gig.staff_member	"Staff Member"
opera.opera_production_staff_gig.to	"To"
opera.opera_production_staff_role.production_staff	"Production staff"
opera.opera_production_venue_relationship.end_date	"End date"
opera.opera_production_venue_relationship.opera_house	"Opera house"
opera.opera_production_venue_relationship.opera_production	"Opera production"
opera.opera_production_venue_relationship.start_date	"Start date"
opera.opera_recording.opera	"Opera"
opera.opera_recording.production	"Production"
opera.opera_role.from	"From"
opera.opera_role.opera	"Opera"
opera.opera_role.performer	"Performer"
opera.opera_role.role	"Role"
opera.opera_role.to	"To"
organization.australian_organization.abn	"ABN"
organization.australian_organization.acn	"ACN"
organization.australian_organization.arbn	"ARBN"
organization.club.areas_of_interest	"Areas of interest"
organization.club_interest.clubs	"Clubs with this interest"
organization.email_contact.category	"Category"
organization.email_contact.email_address	"Email address"
organization.endowed_organization.endowment	"Endowment"
organization.leadership.as_of_date	"As of Date"
organization.leadership.from	"From"
organization.leadership.organization	"Organization"
organization.leadership.person	"Person"
organization.leadership.role	"Role"
organization.leadership.title	"Title"
organization.leadership.to	"To"
organization.membership_organization.members	"Members"
organization.membership_organization.number_of_members	"Number of members"
organization.non_profit_designation.organizations_with_this_designation	"Organizations with this designation"
organization.non_profit_organization.registered_with	"Registered with"
organization.non_profit_registration.date_of_revocation	"Date of revocation"
organization.non_profit_registration.date_registered	"Date registered"
organization.non_profit_registration.non_profit_organization	"Non-profit organization"
organization.non_profit_registration.registered_as	"Registered as"
organization.non_profit_registration.registering_agency	"Registering agency"
organization.organization.acquired_by	"Acquired by"
organization.organization.advisors	"Advisors"
organization.organization.board_members	"Board members"
organization.organization.child	"Child"
organization.organization.committees	"Committees"
organization.organization.companies_acquired	"Organizations acquired"
organization.organization.date_founded	"Date founded"
organization.organization.email	"Email"
organization.organization.founders	"Founders"
organization.organization.geographic_scope	"Geographic scope"
organization.organization.headquarters	"Headquarters"
organization.organization.involved_in_merger	"Involved in merger"
organization.organization.leadership	"Leadership"
organization.organization.legal_structure	"Legal structure"
organization.organization.locations	"Organization locations"
organization.organization.operates_government_service	"Operates government service"
organization.organization.organization_type	"Organization type"
organization.organization.parent	"Parent"
organization.organization.partnerships	"Partnerships"
organization.organization.phone_number	"Phone number"
organization.organization.place_founded	"Place founded"
organization.organization.previous_names	"Previous names"
organization.organization.product_of_merger	"Product of merger"
organization.organization.sectors	"Sectors"
organization.organization.slogan	"Slogan"
organization.organization.spin_offs	"Spin offs"
organization.organization.spun_off_from	"Spun off from"
organization.organization_board_membership.from	"From"
organization.organization_board_membership.member	"Person"
organization.organization_board_membership.organization	"Organization"
organization.organization_board_membership.role	"Role"
organization.organization_board_membership.title	"Title"
organization.organization_board_membership.title_old	"Title (deprecated)"
organization.organization_board_membership.to	"To"
organization.organization_committee.committee_of	"Committee of"
organization.organization_committee.date_dissolved	"Date dissolved"
organization.organization_committee.date_formed	"Date formed"
organization.organization_committee.members	"Members"
organization.organization_committee_membership.committee	"Committee"
organization.organization_committee_membership.from	"From"
organization.organization_committee_membership.member	"member"
organization.organization_committee_membership.title	"Title"
organization.organization_committee_membership.to	"To"
organization.organization_committee_title.members_with_this_title	"Members with this title"
organization.organization_founder.organizations_founded	"Organizations founded"
organization.organization_member.committees_served_on	"Committees served on"
organization.organization_member.member_of	"Member of"
organization.organization_membership.from	"From"
organization.organization_membership.member	"Member"
organization.organization_membership.organization	"Organization"
organization.organization_membership.to	"To"
organization.organization_merger.became_organization	"Became organization"
organization.organization_merger.date	"Date"
organization.organization_merger.organizations_merging	"Organizations merging"
organization.organization_partnership.members	"Members"
organization.organization_relationship.as_of_date	"As Of Date"
organization.organization_relationship.child	"Child"
organization.organization_relationship.from	"From"
organization.organization_relationship.parent	"Parent"
organization.organization_relationship.to	"To"
organization.organization_scope.organizations_with_this_scope	"Organizations with this scope"
organization.organization_sector.organizations_in_this_sector	"Organizations in this sector"
organization.organization_spin_off.child_company	"Child organization"
organization.organization_spin_off.date	"Date"
organization.organization_spin_off.parent_company	"Parent organization"
organization.organization_type.organizations_of_this_type	"Organizations of this type"
organization.role.governors	"Governors"
organization.role.leaders	"Leaders"
people.american_indian_group.us_indian_reservations	"US Indian Reservations"
people.appointed_role.appointment	"Appointment"
people.appointed_role.nomination	"Nomination"
people.appointee.position	"Position"
people.appointer.appointment_made	"Appointment made"
people.appointment.appointed_by	"Appointed by"
people.appointment.appointed_role	"Appointed Role"
people.appointment.appointee	"Appointee"
people.appointment.declared_on	"Declared on"
people.appointment_nomination.from	"From"
people.appointment_nomination.nominee	"Nominee"
people.appointment_nomination.position	"Position"
people.appointment_nomination.to	"To"
people.appointment_nominee.nomination	"Nomination"
people.canadian_aboriginal_group.canadian_indian_reserves	"Canadian Indian Reserve(s)"
people.cause_of_death.includes_causes_of_death	"Includes causes of death"
people.cause_of_death.parent_cause_of_death	"Parent cause of death"
people.cause_of_death.people	"People Who Died This Way"
people.chinese_ethnic_group.autonomous_counties	"Autonomous counties or banners"
people.chinese_ethnic_group.autonomous_prefectures	"Autonomous prefectures"
people.chinese_ethnic_group.autonomous_regions	"Autonomous regions"
people.deceased_person.cause_of_death	"Cause of death"
people.deceased_person.date_of_burial	"Date of burial"
people.deceased_person.date_of_cremation	"Date of cremation"
people.deceased_person.date_of_death	"Date of death"
people.deceased_person.place_of_burial	"Place of burial"
people.deceased_person.place_of_cremation	"Place of cremation"
people.deceased_person.place_of_death	"Place of death"
people.ethnicity.geographic_distribution	"Geographic distribution"
people.ethnicity.included_in_group	"Included in group(s)"
people.ethnicity.includes_groups	"Includes group(s)"
people.ethnicity.languages_spoken	"Languages spoken"
people.ethnicity.people	"People of this ethnicity"
people.ethnicity.population	"Population"
people.family.country	"Country"
people.family.founder	"Founder"
people.family.members	"Members"
people.family.rise_to_prominence	"Rise to prominence"
people.family_member.family	"Family"
people.family_name.people_with_this_family_name	"People with this family name"
people.group.member	"member"
people.group_membership.from	"From"
people.group_membership.group	"Group"
people.group_membership.member	"Member"
people.group_membership.to	"To"
people.human_measurement.body_part	"Body part"
people.human_measurement.date	"Date"
people.human_measurement.measurement	"Measurement"
people.human_measurement.person	"Person"
people.marriage.from	"From"
people.marriage.location_of_ceremony	"Location of ceremony"
people.marriage.spouse	"Spouse"
people.marriage.to	"To"
people.marriage.type_of_union	"Type of union"
people.marriage_union_type.unions_of_this_type	"Unions of this type"
people.measured_person.measurements	"Measurements"
people.measured_person.sizes	"Sizes"
people.person.age	"age"
people.person.children	"Children"
people.person.date_of_birth	"Date of birth"
people.person.education	"Education"
people.person.employment_history	"Employment history"
people.person.ethnicity	"Ethnicity"
people.person.gender	"Gender"
people.person.group	"Group"
people.person.height_meters	"Height"
people.person.languages	"Languages"
people.person.metaweb_user_s	"Users Who Say They Are This Person"
people.person.nationality	"Country of nationality"
people.person.notable_professions	"Notable professions"
people.person.parents	"Parents"
people.person.personal_relationships	"Personal Relationships"
people.person.place_of_birth	"Place of birth"
people.person.places_lived	"Places lived"
people.person.profession	"Profession"
people.person.quotations	"Quotations"
people.person.quotationsbook_id	"QuotationsBook ID"
people.person.relatives	"Relatives"
people.person.religion	"Religion"
people.person.sibling_s	"Siblings"
people.person.signature	"Signature"
people.person.spouse_s	"Spouse (or domestic partner)"
people.person.tvrage_id	"TVRage ID"
people.person.weight_kg	"Weight"
people.place_lived.end_date	"End date"
people.place_lived.location	"Location"
people.place_lived.person	"Person"
people.place_lived.start_date	"Start date"
people.place_of_interment.interred_here	"People interred here"
people.profession.corresponding_type	"Corresponding type"
people.profession.part_of_professional_field	"Part of professional field"
people.profession.people_with_this_profession	"People With This Profession"
people.profession.represented_by_trade_unions	"Represented by trade unions"
people.profession.specialization_of	"Specialization Of"
people.profession.specializations	"Specializations"
people.professional_field.professions_in_this_field	"Professions in this field"
people.sibling_relationship.sibling	"Sibling"
periodicals.newspaper_circulation_area.newspapers	"Newspapers"
physics.fundamental_interaction.particles	"Particles"
physics.hadron.composition	"Composition"
physics.magnetic_moment.magnetic_moment	"Magnetic moment"
physics.magnetic_moment.uncertainty	"Uncertainty"
physics.particle.antiparticle	"Antiparticle"
physics.particle.electric_charge	"Electric charge"
physics.particle.family	"Family"
physics.particle.generation	"Generation"
physics.particle.interactions	"Interactions"
physics.particle.magnetic_moment	"Magnetic moment"
physics.particle.mass	"Mass"
physics.particle.spin	"Spin"
physics.particle_antiparticle.particle	"Particle"
physics.particle_antiparticle.self_antiparticle	"Self antiparticle"
physics.particle_family.parent_class	"Parent class"
